RX,RY,RZ,CZ
7.40999048400674e-16,6.947397608538597e-16,4.298432996697785e-10,8.341278127941525e-05
7.132434727871313e-16,6.762360437754406e-16,4.92180493164283e-09,0.00010331602413836847
7.224953313277568e-16,6.669841852355651e-16,8.892963476656797e-09,0.00015228621589972706
7.039916142527507e-16,6.392286096186041e-16,1.480935326017936e-09,7.707639169902871e-05
7.132434727933687e-16,6.854879023099882e-16,1.8841092541741277e-09,0.00010968903156843768
7.3174718987253e-16,7.132434779242876e-16,6.652411718887988e-09,0.0001586740272540561
7.039916142589723e-16,6.762360437687865e-16,2.40897825217768e-09,8.345024048993254e-05
7.224953313381234e-16,6.947397608445445e-16,4.132898466301159e-10,0.00010334133091332097
7.502509069558156e-16,6.76236043766132e-16,4.389851399507494e-09,0.00015232807314865545
7.409990484193362e-16,6.577323266877205e-16,2.871825047813501e-09,7.709326771873763e-05
7.224953313443104e-16,6.947397608405685e-16,2.0310142456697817e-12,0.00010973422612179364
7.224953313463633e-16,7.039916193777882e-16,2.4833405736926146e-09,0.0001587353778178329
7.409990484255009e-16,6.947397608379213e-16,2.8130897722240855e-09,8.348645436171812e-05
7.3174718988901e-16,6.669841852209704e-16,1.701809988954638e-10,0.00010336708349533249
7.224953313525141e-16,6.854879022967354e-16,1.1232858890471992e-09,0.0001523701583752207
7.409990484316431e-16,6.669841852183302e-16,2.349086272180501e-09,7.711067463143257e-05
7.317471898951407e-16,6.854879022940972e-16,5.304367960748547e-10,0.00010977812088627342
7.132434728200945e-16,6.854879022927793e-16,3.3631232047903606e-10,0.000158795235594984
7.409990484377586e-16,7.224953364456342e-16,1.676122247621259e-09,8.352150051904832e-05
7.224953313627032e-16,6.577323266745179e-16,8.23188026368236e-10,0.00010339321886667045
7.132434728261907e-16,6.9473976082737405e-16,2.6563260849530265e-11,0.00015241241301011888
7.31747189905304e-16,6.762360437489747e-16,9.949639343880149e-10,7.712854941413369e-05
7.132434728302421e-16,6.854879022862036e-16,9.239724625553707e-10,0.0001098207914856447
7.317471899093468e-16,6.854879022848916e-16,2.912597015342177e-11,0.00015885367886390642
7.132434728342788e-16,6.854879022835807e-16,4.5585148599351296e-10,8.355545088671113e-05
7.132434728362948e-16,6.947397608208138e-16,8.251269383591646e-10,0.00010341967932801614
7.317471899153942e-16,7.039916193580469e-16,1.6671521568058565e-10,0.00015245478372553217
7.132434728403163e-16,7.039916193567392e-16,1.2947139655108745e-10,7.714683428840547e-05
6.854878972266927e-16,6.762360437398024e-16,5.969022402641421e-10,0.00010986230807929236
7.039916143057832e-16,6.66984185199953e-16,2.9780506756005613e-10,0.00015891078044114743
7.409990484619571e-16,6.669841851986468e-16,6.33682920947393e-12,8.358837211782706e-05
7.039916143097831e-16,6.669841851973424e-16,3.386647535407097e-10,0.00010344641210257759
7.317471899274079e-16,6.484804681189528e-16,3.4512809265973867e-10,0.00015249722192447345
7.039916143137693e-16,6.577323266561935e-16,2.0563143779935342e-11,7.716547628496513e-05
7.039916143157609e-16,6.577323266548921e-16,1.3420018798242212e-10,0.00010990273575877471
7.4099904847192e-16,6.577323266535911e-16,2.987447418238566e-10,0.00015896660805234648
7.132434728582741e-16,6.669841851908332e-16,8.706136736751118e-11,8.362032595095698e-05
7.409990484758848e-16,6.577323266509912e-16,2.3956318409955695e-11,0.00010347336893653841
7.039916143236917e-16,7.132434778809508e-16,1.962669656065561e-10,0.00015253968342106246
6.947397557871266e-16,6.947397608025683e-16,1.3723708279135102e-10,7.718442687824517e-05
7.039916143276413e-16,6.577323266471002e-16,7.567742728766629e-13,0.00010994213497427687
6.85487897252524e-16,6.762360437228918e-16,9.091972544434789e-11,0.0001590212247107965
7.039916143315796e-16,7.132434778757699e-16,1.3995719396398613e-10,8.365136965015366e-05
7.039916143335441e-16,6.484804681046766e-16,2.6204658812594095e-11,0.00010350050573909554
7.224953314125938e-16,6.669841851804704e-16,2.2043089575418702e-11,0.00015258212803242
6.854878972603781e-16,6.947397607948079e-16,1.0181406642727124e-10,7.720364161033818e-05
7.039916143394228e-16,6.669841851778889e-16,5.6764944593665655e-11,0.00010998056183049437
7.132434728799204e-16,6.762360437151423e-16,7.073045852715631e-14,0.00015907468916552355
7.132434728818702e-16,6.762360437138541e-16,5.0551313133077913e-11,8.368155628454874e-05
6.669841801911059e-16,6.577323266354811e-16,6.55686801110269e-11,0.00010352778224497031
7.224953314243088e-16,6.669841851727372e-16,9.835817345688097e-12,0.0001526245193080115
6.947397558106233e-16,6.484804680943652e-16,1.3013099856785054e-11,7.722307983616206e-05
7.317471899667362e-16,6.854879022472526e-16,5.006077034155214e-11,0.00011001806845116225
6.947397558145022e-16,6.484804680917967e-16,2.6421735169473194e-11,0.00015912705606958803
7.224953314320674e-16,6.947397607832285e-16,8.174017018802089e-14,8.371093508832219e-05
7.132434728954559e-16,6.669841851663167e-16,2.4582243647493845e-11,0.00010355516174916276
7.039916143588422e-16,6.947397607806642e-16,3.20490023399215e-11,0.00015266682420164756
7.224953314378571e-16,6.762360437022985e-16,5.201774196543593e-12,7.724270432980003e-05
6.947397558241545e-16,6.762360437010194e-16,5.5637346581433585e-12,0.00011005470327542349
7.03991614364617e-16,6.7623604369974e-16,2.3948944678700804e-11,0.00015917837640673518
7.0399161436653585e-16,6.76236043698462e-16,1.40010410670813e-11,8.373955173235336e-05
7.132434729069979e-16,6.57732326620099e-16,1.1546319456101502e-14,0.00010358261076595383
6.947397558318274e-16,6.854879022344516e-16,1.0576641414430682e-11,0.00015270901283529094
